category.name,category.desc,project.name,project.link,link.git,project.desc
Online Compiler,Software for creating a development environment.,Compiler Explorer,http://gcc.godbolt.org/,false,An interactive compiler with assembly output available.
Online Compiler,Software for creating a development environment.,CompileOnline,http://www.tutorialspoint.com/codingground.htm,false,Compile and Execute C++ online on Linux.
Online Compiler,Software for creating a development environment.,Ideone,http://ideone.com/,false,An online compiler and debugging tool which allows you to compile source code and execute it online in more than 60 programming languages.
Online Compiler,Software for creating a development environment.,repl.it,https://repl.it,false,"A powerful yet simple tools and platforms for educators, learners, and developers."
Online Compiler,Software for creating a development environment.,Rextester,http://rextester.com/runcode,false,Online compiler which provides several compilers
Online Compiler,Software for creating a development environment.,Try It Online,https://tio.run/,false,TIO is a family of online interpreters for an evergrowing list of practical and recreational programming languages.
Online Compiler,Software for creating a development environment.,Wandbox,http://melpon.org/wandbox/,false,An online Clang/GCC compiler with Boost available.
Debugger,Software for creating a development environment.,Comparison of debuggers,https://en.wikipedia.org/wiki/Comparison_of_debuggers,false,A list of Debuggers from Wikipedia.
Debugger,Software for creating a development environment.,GDB,https://www.gnu.org/software/gdb/,false,GNU Debugger.
Debugger,Software for creating a development environment.,LLDB,http://lldb.llvm.org/,false,The LLDB Debugger.
Debugger,Software for creating a development environment.,Metashell,https://metashell.readthedocs.org,false,An interactive template metaprogramming shell which includes the MDB metadebugger.
Debugger,Software for creating a development environment.,Valgrind,http://valgrind.org/,false,"A tool for memory debugging, memory leak detection, and profiling."
Debugger,Software for creating a development environment.,x64dbg,http://x64dbg.com/,false,An open-source x64/x32 debugger for windows.
Integrated Development Environment,Software for creating a development environment.,Anjuta DevStudio,http://anjuta.org/,false,The GNOME IDE.
Integrated Development Environment,Software for creating a development environment.,AppCode,http://www.jetbrains.com/objc/,false,"an IDE for Objective-C, C, C++, and JavaScript development built on JetBrains’ IntelliJ IDEA platform."
Integrated Development Environment,Software for creating a development environment.,Cevelop,https://www.cevelop.com,false,Cross-platform C and C++ IDE based on Eclipse CDT with additional plug-ins.
Integrated Development Environment,Software for creating a development environment.,CLion,http://www.jetbrains.com/clion/,false,Cross-platform C and C++ IDE from JetBrains.
Integrated Development Environment,Software for creating a development environment.,Code::Blocks,http://www.codeblocks.org/,false,"A free C, C++ and Fortran IDE."
Integrated Development Environment,Software for creating a development environment.,CodeLite,http://codelite.org/,false,"Another cross-plaform, free C and C++ IDE."
Integrated Development Environment,Software for creating a development environment.,color_coded,https://github.com/jeaye/color_coded,true,A vim plugin for libclang-based highlighting.
Integrated Development Environment,Software for creating a development environment.,Dev-C++,http://sourceforge.net/projects/orwelldevcpp/,false,A portable C/C++/C++11 IDE.
Integrated Development Environment,Software for creating a development environment.,Eclipse CDT,http://www.eclipse.org/cdt/,false,A fully functional C and C++ IDE based on the Eclipse platform.
Integrated Development Environment,Software for creating a development environment.,Geany,http://www.geany.org/,false,"Small, fast, cross-platform IDE."
Integrated Development Environment,Software for creating a development environment.,IBM VisualAge,http://www-03.ibm.com/software/products/en/visgen,false,A family of computer integrated development environments from IBM.
Integrated Development Environment,Software for creating a development environment.,Irony-mode,https://github.com/Sarcasm/irony-mode,true,A C/C++ minor mode for Emacs powered by libclang.
Integrated Development Environment,Software for creating a development environment.,juCi++,https://gitlab.com/cppit/jucipp,true,"Cross-platform, lightweight C++ IDE with libclang integration."
Integrated Development Environment,Software for creating a development environment.,KDevelop,https://www.kdevelop.org/,false,"A free, open source IDE."
Integrated Development Environment,Software for creating a development environment.,Microsoft Visual Studio,https://www.visualstudio.com/,false,An IDE from Microsoft.
Integrated Development Environment,Software for creating a development environment.,Microsoft Visual Studio Code,https://code.visualstudio.com/,false,An open-source IDE from Microsoft.
Integrated Development Environment,Software for creating a development environment.,NetBeans,https://netbeans.org/,false,"An IDE for developing primarily with Java, but also with other languages, in particular PHP, C/C++, and HTML5."
Integrated Development Environment,Software for creating a development environment.,Qt Creator,http://www.qt.io/developers/,false,"A cross-platform C++, JavaScript and QML IDE which is part of the SDK for Qt."
Integrated Development Environment,Software for creating a development environment.,rtags,https://github.com/Andersbakken/rtags,true,A c/c++ client/server indexer with for integration with emacs based on clang.
Integrated Development Environment,Software for creating a development environment.,Xcode,https://developer.apple.com/xcode/,false,Developed by Apple.
Integrated Development Environment,Software for creating a development environment.,YouCompleteMe,https://github.com/ycm-core/YouCompleteMe,true,"YouCompleteMe is a fast, as-you-type, fuzzy-search code completion engine for Vim."
Integrated Development Environment,Software for creating a development environment.,cquery,https://github.com/cquery-project/cquery/,true,"A C++ code completion engine for vscode, emacs, vim, etc."
Build Systems,Software for creating a development environment.,Bazel,https://bazel.build,false,"A multi-language, fast and scalable build system from Google."
Build Systems,Software for creating a development environment.,Bear,https://github.com/rizsotto/Bear,true,A tool to generate compilation database for clang tooling.
Build Systems,Software for creating a development environment.,Buck,https://github.com/facebook/buck,true,"A fast build system that encourages the creation of small, reusable modules over a variety of platforms and languages including C++ developed and used at Facebook. Written in Java."
Build Systems,Software for creating a development environment.,clib,https://github.com/clibs/clib,true,Package manager for the C programming language.
Build Systems,Software for creating a development environment.,CMake,https://cmake.org/,false,Cross-platform free and open-source software for managing the build process of software using a compiler-independent method.
Build Systems,Software for creating a development environment.,Cget,https://github.com/pfultz2/cget,true,Cmake package retrieval.
Build Systems,Software for creating a development environment.,Conan,https://conan.io/,false,"C/C++ Package Manager, open sourced."
Build Systems,Software for creating a development environment.,CPM,https://github.com/iauns/cpm,true,A C++ Package Manager based on CMake and Git.
Build Systems,Software for creating a development environment.,FASTBuild,http://www.fastbuild.org/docs/home.html,false,"High performance, open-source build system supporting highly scalable compilation, caching and network distribution."
Build Systems,Software for creating a development environment.,Hunter,https://www.github.com/ruslo/hunter,true,CMake driven cross-platform package manager for C++.
Build Systems,Software for creating a development environment.,MesonBuild,http://mesonbuild.com,false,"An open source build system meant to be both extremely fast, and, even more importantly, as user friendly as possible."
Build Systems,Software for creating a development environment.,Ninja,https://ninja-build.org/,false,A small build system with a focus on speed.
Build Systems,Software for creating a development environment.,Scons,http://www.scons.org/,false,A software construction tool configured with a Python script.
Build Systems,Software for creating a development environment.,Sconsolidator,http://www.sconsolidator.com/,false,Scons build system integration for Eclipse CDT.
Build Systems,Software for creating a development environment.,Spack,https://spack.io/,false,"A flexible package manager that supports multiple versions, configurations, platforms, and compilers."
Build Systems,Software for creating a development environment.,SW,https://software-network.org/,false,Cross-platform C++
Build Systems,Software for creating a development environment.,tundra,https://github.com/deplinenoise/tundra,true,High-performance code build system designed to give the best possible incremental build times even for very large software projects.
Build Systems,Software for creating a development environment.,tup,http://gittup.org/tup/,false,File-based build system that monitors in the background for changed files.
Build Systems,Software for creating a development environment.,Premake,http://premake.github.io,false,"A tool configured with a Lua script to generate project files for Visual Studio, GNU Make, Xcode, Code::Blocks, and more across Windows, Mac OS X, and Linux."
Build Systems,Software for creating a development environment.,Vcpkg,https://github.com/microsoft/vcpkg,true,"C++ library manager for Windows, Linux, and MacOS."
Build Systems,Software for creating a development environment.,waf,https://github.com/waf-project/waf,true,"Python-based framework for configuring, compiling and installing applications."
Build Systems,Software for creating a development environment.,XMake,https://xmake.io/,false,A C/C++ cross-platform build utility based on Lua.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,Cppcheck,http://cppcheck.sourceforge.net/,false,A tool for static C/C++ code analysis.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,CppDepend,https://www.cppdepend.com/,false,"Simplifies managing a complex C/C++ code base by analyzing and visualizing code dependencies, by defining design rules, by doing impact analysis, and comparing different versions of the code."
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,cpplint,https://github.com/cpplint/cpplint,true,A C++ style checker following Google's C++ style guide.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,PVS-Studio,http://www.viva64.com/en/pvs-studio/,false,"A tool for bug detection in the source code of programs, written in C, C++ and C#."
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,cpp-dependencies,https://github.com/tomtom-international/cpp-dependencies,true,Tool to check C++ #include dependencies
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,include-what-you-use,https://github.com/include-what-you-use/include-what-you-use,true,A tool for use with clang to analyze includes in C and C++ source files.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,Infer,https://github.com/facebook/infer,true,"A static analyzer for Java, C and Objective-C."
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,OCLint,http://oclint.org/,false,"A static source code analysis tool to improve quality and reduce defects for C, C++ and Objective-C."
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,Clang Static Analyzer,http://clang-analyzer.llvm.org/index.html,false,"A source code analysis tool that finds bugs in C, C++, and Objective-C programs."
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,Linticator,http://linticator.com,false,Eclipse CDT integration of Pc-/FlexeLint.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,IKOS,https://github.com/NASA-SW-VnV/ikos,true,Static analyzer for C/C++ based on the theory of Abstract Interpretation.
Static Code Analysis,List of tools for improving quality and reducing defects by code analysis,List of tools for static code analysis,https://en.wikipedia.org/wiki/List_of_tools_for_static_code_analysis#C.2FC.2B.2B,false,A list of tools for static code analysis from Wikipedia.
Coding Style Tools,List of tools for improving quality and reducing defects by code analysis,Artistic Style,http://astyle.sourceforge.net/,false,A tool to format C/C++/C#/Obj-C/Java code. Also known as astyle.
Coding Style Tools,List of tools for improving quality and reducing defects by code analysis,ClangFormat,http://clang.llvm.org/docs/ClangFormat.html,false,A tool to format C/C++/Obj-C code.
Coding Style Tools,List of tools for improving quality and reducing defects by code analysis,Clang-Tidy,http://clang.llvm.org/extra/clang-tidy.html,false,Clang-based C++ linter tool.
Coding Style Tools,List of tools for improving quality and reducing defects by code analysis,EditorConfig,https://editorconfig.org/,false,EditorConfig helps maintain consistent coding styles across different editors and IDEs.
Coding Style Tools,List of tools for improving quality and reducing defects by code analysis,Uncrustify,https://github.com/uncrustify/uncrustify,true,Code beautifier.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2019 Presentation Materials,https://github.com/CppCon/CppCon2019,true,CppCon 2019 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2018 Presentation Materials,https://github.com/CppCon/CppCon2018,true,CppCon 2018 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2017 Presentation Materials,https://github.com/CppCon/CppCon2017,true,CppCon 2017 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2016 Presentation Materials,https://github.com/CppCon/CppCon2016,true,CppCon 2016 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2015 Presentation Materials,https://github.com/CppCon/CppCon2015,true,CppCon 2015 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,CppCon 2014 Presentation Materials,https://github.com/CppCon/CppCon2014,true,CppCon 2014 Presentation Materials.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2019 Presentations,https://github.com/boostcon/cppnow_presentations_2019,true,Presentation materials presented at C++Now 2019.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2018 Presentations,https://github.com/boostcon/cppnow_presentations_2018,true,Presentation materials presented at C++Now 2018.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2017 Presentations,https://github.com/boostcon/cppnow_presentations_2017,true,Presentation materials presented at C++Now 2017.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2016 Presentations,https://github.com/boostcon/cppnow_presentations_2016,true,Presentation materials presented at C++Now 2016.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2015 Presentations,https://github.com/boostcon/cppnow_presentations_2015,true,Presentation materials presented at C++Now 2015.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2014 Presentations,https://github.com/boostcon/cppnow_presentations_2014,true,Presentation materials presented at C++Now 2014.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2013 Presentations,https://github.com/boostcon/cppnow_presentations_2013,true,Presentation materials presented at C++Now 2013.
Articles,List of tools for improving quality and reducing defects by code analysis,C++Now 2012 Presentations,https://github.com/boostcon/cppnow_presentations_2012,true,Presentation materials presented at C++Now 2012.
Books,List of tools for improving quality and reducing defects by code analysis,cppbestpractices,https://github.com/lefticus/cppbestpractices,true,Collaborative Collection of C++ Best Practices.
Coding Style,List of tools for improving quality and reducing defects by code analysis,C++ Core Guidelines,https://github.com/isocpp/CppCoreGuidelines,true,"""Official"" set of C++ guidelines, reviewed by the author of C++."
Coding Style,List of tools for improving quality and reducing defects by code analysis,C++ Dos and Don'ts,http://www.chromium.org/developers/coding-style/cpp-dos-and-donts,false,The Chromium Projects > For Developers > Coding Style > C++ Dos and Don'ts.
Coding Style,List of tools for improving quality and reducing defects by code analysis,google-styleguide,https://github.com/google/styleguide,true,Style guides for Google-originated open-source projects.
Podcasts,List of tools for improving quality and reducing defects by code analysis,CppCast,http://cppcast.com,false,The first podcast by C++ developers for C++ developers.
Podcasts,List of tools for improving quality and reducing defects by code analysis,CppChat,http://cpp.chat,false,A
Talks,List of tools for improving quality and reducing defects by code analysis,CppCon Talks,https://www.youtube.com/user/CppCon/videos,false,The C++ conference.
Talks,List of tools for improving quality and reducing defects by code analysis,Quick game development with C++11/C++14,https://github.com/SuperV1234/cppcon2014,true,CppCon 2014 talk by Vittorio Romeo.
Talks,List of tools for improving quality and reducing defects by code analysis,Meeting Cpp,https://www.youtube.com/user/MeetingCPP/videos,false,Meeting C++ Youtube Channel
Videos,List of tools for improving quality and reducing defects by code analysis,C++,https://www.youtube.com/playlist?list=PL2F919ADECA5E39A6,false,by VoidRealms.
Videos,List of tools for improving quality and reducing defects by code analysis,C++ Qt Programming,https://www.youtube.com/playlist?list=PL2D1942A4688E9D63,false,by VoidRealms.
Videos,List of tools for improving quality and reducing defects by code analysis,C++ Programming Tutorials Playlist,https://www.youtube.com/playlist?list=PLAE85DE8440AA6B83,false,TheNewBoston Official Buckys C++ Programming Tutorials Playlist.
Videos,List of tools for improving quality and reducing defects by code analysis,C++ Programming Tutorials from thenewboston,https://www.youtube.com/playlist?list=PLF541C2C1F671AEF6,false,These are all of thenewboston's C++ programming tutorials.
Videos,List of tools for improving quality and reducing defects by code analysis,C++ GUI with Qt Playlist,https://www.youtube.com/playlist?list=PLD0D54219E5F2544D,false,Official Playlist for thenewboston C++ GUI with Qt tutorials.
Videos,List of tools for improving quality and reducing defects by code analysis,C Programming Tutorials,https://www.youtube.com/playlist?list=PL78280D6BE6F05D34,false,All of TheNewBoston's C programming tutorials are right here.
Videos,List of tools for improving quality and reducing defects by code analysis,Bo Qian's playlist,https://www.youtube.com/user/BoQianTheProgrammer/playlists,false,"Boost Library, C++ Standard Library, Modern C++, Advanced C++, Advanced STL, ..."
Weblogs,List of tools for improving quality and reducing defects by code analysis,Coding For Speed,https://codingforspeed.com/,false,"Coding For Speed DOT COM, Less Execution Time."
Weblogs,List of tools for improving quality and reducing defects by code analysis,ridiculousfish,http://ridiculousfish.com/blog/posts/will-it-optimize.html,false,Will It Optimize?
Other Awesome Projects,List of tools for improving quality and reducing defects by code analysis,algorithms,https://github.com/xtaci/algorithms,true,Algorithms & Data Structures in C++.
Other Awesome Projects,List of tools for improving quality and reducing defects by code analysis,c-algorithms,https://github.com/fragglet/c-algorithms,true,C algorithms library.
Other Awesome Projects,List of tools for improving quality and reducing defects by code analysis,C++ Awesome Pack,https://github.com/juniandotnet/cpp-awesome-pack,true,"Contains some awesome c++ codes, packed in one."
Other Awesome Projects,Other amazingly awesome lists,lists,https://github.com/jnv/lists,true,List of
Other Awesome Projects,Other amazingly awesome lists,awesome-awesomeness,https://github.com/bayandin/awesome-awesomeness,true,A curated list of awesome awesomeness.
Other Awesome Projects,Other amazingly awesome lists,awesome,https://github.com/sindresorhus/awesome,true,A curated list of awesome lists.
Other Awesome Projects,Other amazingly awesome lists,C++ links,https://github.com/MattPD/cpplinks,true,A categorized list of C++ resources.
Other Awesome Projects,Other amazingly awesome lists,Awesome C++,https://getawesomeness.herokuapp.com/get/cpp,false,getAwesomeness
Other Awesome Projects,Other amazingly awesome lists,Awesome C++,https://cpp.libhunt.com/,false,LibHunt's mirror.
Other Awesome Projects,Other amazingly awesome lists,Awesome Modern C++,https://github.com/rigtorp/awesome-modern-cpp,true,A collection of resources on modern C++.
Other Awesome Projects,Other amazingly awesome lists,AwesomePerfCpp,https://github.com/fenbf/AwesomePerfCpp,true,A curated list of awesome C/C++ performance optimization resources.
Other Awesome Projects,Other amazingly awesome lists,free-programming-books,https://github.com/vhf/free-programming-books,true,List of Freely Available Programming Books.
Other Awesome Projects,Other amazingly awesome lists,Inqlude,http://inqlude.org/,false,The Qt library archive.
Other Awesome Projects,Other amazingly awesome lists,papers-we-love,https://github.com/papers-we-love/papers-we-love,true,Papers from the computer science community to read and discuss.
Other Awesome Projects,Other amazingly awesome lists,awesome-algorithms,https://github.com/tayllan/awesome-algorithms,true,A curated list of awesome places to learn and/or practice algorithms.
Other Awesome Projects,Other amazingly awesome lists,awesome-talks,https://github.com/JanVanRyswyck/awesome-talks,true,"A lot of screencasts, recordings of user group gatherings and conference talks."
Other Awesome Projects,Other amazingly awesome lists,Projects,https://github.com/karan/Projects,true,A list of practical projects that anyone can solve in any programming language.
Other Awesome Projects,Other amazingly awesome lists,Awesome interview questions,https://github.com/MaximAbramchuck/awesome-interviews,true,"A list of lists of interview questions for the most popular technologies, including C and C++."
Other Awesome Projects,Other amazingly awesome lists,nothings/single_file_libs,https://github.com/nothings/single_file_libs,true,List of single-file C/C++ libraries.
